"","doc_id","word","candidate"
"3078","2020-09-30","call","Joseph Biden"
"3079","2020-09-30","say","Joseph Biden"
"3080","2020-09-30","call","Joseph Biden"
"3081","2020-09-30","say","Joseph Biden"
"3082","2020-09-30","call","Joseph Biden"
"3083","2020-09-30","say","Joseph Biden"
"3084","2020-09-30","talk","Joseph Biden"
"3085","2020-09-25","call","Joseph Biden"
"3086","2020-09-25","say","Joseph Biden"
"3087","2020-09-25","go","Joseph Biden"
"3088","2020-09-25","say","Joseph Biden"
"3089","2020-09-25","propensity","Joseph Biden"
"3090","2020-11-02","Mr.","Joseph Biden"
"3091","2020-11-02","win","Joseph Biden"
"3092","2020-11-02","go","Joseph Biden"
"3093","2020-11-02","impression","Joseph Biden"
"3094","2020-11-02","win","Joseph Biden"
"3095","2020-11-02","go","Joseph Biden"
"3096","2020-11-02","impression","Joseph Biden"
"3097","2020-10-30","left","Joseph Biden"
"3098","2020-10-30","takeover","Joseph Biden"
"3099","2020-10-30","vote","Joseph Biden"
"3100","2020-10-30","favor","Joseph Biden"
"3101","2020-10-30","campaign","Joseph Biden"
"3102","2020-10-30","rebuild","Joseph Biden"
"3103","2020-10-30","win","Joseph Biden"
"3104","2020-10-30","win","Joseph Biden"
"3105","2020-10-30","majority","Joseph Biden"
"3106","2020-10-30","back","Joseph Biden"
"3107","2020-10-30","vote","Joseph Biden"
"3108","2020-10-30","favor","Joseph Biden"
"3109","2020-10-30","campaign","Joseph Biden"
"3110","2020-10-30","rebuild","Joseph Biden"
"3111","2020-10-30","win","Joseph Biden"
"3112","2020-10-30","win","Joseph Biden"
"3113","2020-10-30","majority","Joseph Biden"
"3114","2020-10-30","back","Joseph Biden"
"3115","2020-10-29","Mr.","Joseph Biden"
"3116","2020-10-26","wear","Joseph Biden"
"3117","2020-10-25","poll","Joseph Biden"
"3118","2020-10-25","percent","Joseph Biden"
"3119","2020-10-25","support","Joseph Biden"
"3120","2020-10-31","dispatch","Joseph Biden"
"3121","2020-10-31","issue","Joseph Biden"
"3122","2020-10-30","able","Joseph Biden"
"3123","2020-10-30","support","Joseph Biden"
"3124","2020-10-30","interview","Joseph Biden"
"3125","2020-10-30","percent","Joseph Biden"
"3126","2020-10-29","Mr.","Joseph Biden"
"3127","2020-10-29","model","Joseph Biden"
"3128","2020-10-28","inauguration","Joseph Biden"
"3129","2020-10-28","harass","Joseph Biden"
"3130","2020-10-28","propose","Joseph Biden"
"3131","2020-10-28","widen","Joseph Biden"
"3132","2020-10-28","display","Joseph Biden"
"3133","2020-10-28","think","Joseph Biden"
"3134","2020-10-28","what","Joseph Biden"
"3135","2020-10-28","accuse","Joseph Biden"
"3136","2020-10-28","allege","Joseph Biden"
"3137","2020-10-27","more","Joseph Biden"
"3138","2020-10-27","voting","Joseph Biden"
"3139","2020-10-27","vote","Joseph Biden"
"3140","2020-10-27","behalf","Joseph Biden"
"3141","2020-10-27","revelation","Joseph Biden"
"3142","2020-10-27","story","Joseph Biden"
"3143","2020-10-26","dream","Joseph Biden"
"3144","2020-10-26","poll","Joseph Biden"
"3145","2020-10-26","campaigne","Joseph Biden"
"3146","2020-10-26","put","Joseph Biden"
"3147","2020-10-26","vote","Joseph Biden"
"3148","2020-10-26","hope","Joseph Biden"
"3149","2020-10-26","be","Joseph Biden"
"3150","2020-10-26","can","Joseph Biden"
"3151","2020-10-26","elect","Joseph Biden"
"3152","2020-10-26","need","Joseph Biden"
"3153","2020-10-26","want","Joseph Biden"
"3154","2020-10-26","go","Joseph Biden"
"3155","2020-10-26","party","Joseph Biden"
"3156","2020-10-26","show","Joseph Biden"
"3157","2020-10-26","decision","Joseph Biden"
"3158","2020-10-26","74","Joseph Biden"
"3159","2020-10-26","assume","Joseph Biden"
"3160","2020-10-26","see","Joseph Biden"
"3161","2020-10-26","hope","Joseph Biden"
"3162","2020-10-26","be","Joseph Biden"
"3163","2020-10-26","can","Joseph Biden"
"3164","2020-10-26","elect","Joseph Biden"
"3165","2020-10-26","need","Joseph Biden"
"3166","2020-10-26","want","Joseph Biden"
"3167","2020-10-26","go","Joseph Biden"
"3168","2020-10-26","party","Joseph Biden"
"3169","2020-10-26","show","Joseph Biden"
"3170","2020-10-26","decision","Joseph Biden"
"3171","2020-10-26","74","Joseph Biden"
"3172","2020-10-26","assume","Joseph Biden"
"3173","2020-10-24","let","Joseph Biden"
"3174","2020-10-23","opin","Joseph Biden"
"3175","2020-10-23","worry","Joseph Biden"
"3176","2020-10-23","say","Joseph Biden"
"3177","2020-10-23","think","Joseph Biden"
"3178","2020-10-23","think","Joseph Biden"
"3179","2020-10-23","mean","Joseph Biden"
"3180","2020-10-23","avalanche","Joseph Biden"
"3181","2020-10-23","think","Joseph Biden"
"3182","2020-10-23","think","Joseph Biden"
"3183","2020-10-23","agree","Joseph Biden"
"3184","2020-10-23","get","Joseph Biden"
"3185","2020-10-23","do","Joseph Biden"
"3186","2020-10-23","say","Joseph Biden"
"3187","2020-10-23","understandable","Joseph Biden"
"3188","2020-10-23","line","Joseph Biden"
"3189","2020-10-23","line","Joseph Biden"
"3190","2020-10-23","apply","Joseph Biden"
"3191","2020-10-23","thing","Joseph Biden"
"3192","2020-10-23","piece","Joseph Biden"
"3193","2020-10-23","story","Joseph Biden"
"3194","2020-10-23","complicit","Joseph Biden"
"3195","2020-10-23","seem","Joseph Biden"
"3196","2020-10-23","evidence","Joseph Biden"
"3197","2020-10-23","what","Joseph Biden"
"3198","2020-10-23","helpful","Joseph Biden"
"3199","2020-10-23","argue","Joseph Biden"
"3200","2020-10-23","look","Joseph Biden"
"3201","2020-10-23","say","Joseph Biden"
"3202","2020-10-23","place","Joseph Biden"
"3203","2020-10-23","kind","Joseph Biden"
"3204","2020-10-23","people","Joseph Biden"
"3205","2020-10-23","be","Joseph Biden"
"3206","2020-10-23","over","Joseph Biden"
"3207","2020-10-23","go","Joseph Biden"
"3208","2020-10-23","scenario","Joseph Biden"
"3209","2020-10-23","encourage","Joseph Biden"
"3210","2020-10-23","win","Joseph Biden"
"3211","2020-10-23","worry","Joseph Biden"
"3212","2020-10-23","say","Joseph Biden"
"3213","2020-10-23","think","Joseph Biden"
"3214","2020-10-23","think","Joseph Biden"
"3215","2020-10-23","mean","Joseph Biden"
"3216","2020-10-23","avalanche","Joseph Biden"
"3217","2020-10-23","think","Joseph Biden"
"3218","2020-10-23","think","Joseph Biden"
"3219","2020-10-23","agree","Joseph Biden"
"3220","2020-10-23","get","Joseph Biden"
"3221","2020-10-23","do","Joseph Biden"
"3222","2020-10-23","say","Joseph Biden"
"3223","2020-10-23","understandable","Joseph Biden"
"3224","2020-10-23","line","Joseph Biden"
"3225","2020-10-23","line","Joseph Biden"
"3226","2020-10-23","apply","Joseph Biden"
"3227","2020-10-23","thing","Joseph Biden"
"3228","2020-10-23","piece","Joseph Biden"
"3229","2020-10-23","story","Joseph Biden"
"3230","2020-10-23","complicit","Joseph Biden"
"3231","2020-10-23","seem","Joseph Biden"
"3232","2020-10-23","evidence","Joseph Biden"
"3233","2020-10-23","what","Joseph Biden"
"3234","2020-10-23","helpful","Joseph Biden"
"3235","2020-10-23","argue","Joseph Biden"
"3236","2020-10-23","look","Joseph Biden"
"3237","2020-10-23","say","Joseph Biden"
"3238","2020-10-23","place","Joseph Biden"
"3239","2020-10-23","kind","Joseph Biden"
"3240","2020-10-23","people","Joseph Biden"
"3241","2020-10-23","be","Joseph Biden"
"3242","2020-10-23","over","Joseph Biden"
"3243","2020-10-23","go","Joseph Biden"
"3244","2020-10-23","scenario","Joseph Biden"
"3245","2020-10-23","encourage","Joseph Biden"
"3246","2020-10-23","win","Joseph Biden"
"3247","2020-10-23","validity","Joseph Biden"
"3248","2020-10-23","editor","Joseph Biden"
"3249","2020-10-23","say","Joseph Biden"
"3250","2020-10-23","attack","Joseph Biden"
"3251","2020-10-23","find","Joseph Biden"
"3252","2020-10-23","win","Joseph Biden"
"3253","2020-10-23","fault","Joseph Biden"
"3254","2020-10-23","percent","Joseph Biden"
"3255","2020-10-23","lead","Joseph Biden"
"3256","2020-10-23","automatic","Joseph Biden"
"3257","2020-10-23","move","Joseph Biden"
"3258","2020-10-23","function","Joseph Biden"
"3259","2020-10-23","matchup","Joseph Biden"
"3260","2020-10-23","describe","Joseph Biden"
"3261","2020-10-21","calculate","Joseph Biden"
"3262","2020-10-21","warn","Joseph Biden"
"3263","2020-10-21","see","Joseph Biden"
"3264","2020-10-20","commit","Joseph Biden"
"3265","2020-10-20","front","Joseph Biden"
"3266","2020-10-20","$","Joseph Biden"
"3267","2020-10-20","say","Joseph Biden"
"3268","2020-10-20","search","Joseph Biden"
"3269","2020-10-19","inherit","Joseph Biden"
"3270","2020-10-19","Bret","Joseph Biden"
"3271","2020-10-16","tone","Joseph Biden"
"3272","2020-10-16","willing","Joseph Biden"
"3273","2020-10-16","refresh","Joseph Biden"
"3274","2020-10-16","be","Joseph Biden"
"3275","2020-10-16","thing","Joseph Biden"
"3276","2020-10-16","interfere","Joseph Biden"
"3277","2020-10-16","kind","Joseph Biden"
"3278","2020-10-16","be","Joseph Biden"
"3279","2020-10-16","be","Joseph Biden"
"3280","2020-10-16","go","Joseph Biden"
"3281","2020-10-16","afraid","Joseph Biden"
"3282","2020-10-16","say","Joseph Biden"
"3283","2020-10-16","think","Joseph Biden"
"3284","2020-10-16","thing","Joseph Biden"
"3285","2020-10-16","interfere","Joseph Biden"
"3286","2020-10-16","kind","Joseph Biden"
"3287","2020-10-16","be","Joseph Biden"
"3288","2020-10-16","be","Joseph Biden"
"3289","2020-10-16","go","Joseph Biden"
"3290","2020-10-16","afraid","Joseph Biden"
"3291","2020-10-16","say","Joseph Biden"
"3292","2020-10-16","think","Joseph Biden"
"3293","2020-10-15","candidate","Joseph Biden"
"3294","2020-10-14","view","Joseph Biden"
"3295","2020-10-14","choice","Joseph Biden"
"3296","2020-10-13","direct","Joseph Biden"
"3297","2020-10-13","follow","Joseph Biden"
"3298","2020-10-13","say","Joseph Biden"
"3299","2020-10-12","pack","Joseph Biden"
"3300","2020-10-08","question","Joseph Biden"
"3301","2020-10-08","better","Joseph Biden"
"3302","2020-10-07","choice","Joseph Biden"
"3303","2020-10-07","Trump","Joseph Biden"
"3304","2020-10-07","time","Joseph Biden"
"3305","2020-10-07","demonstrate","Joseph Biden"
"3306","2020-10-07","turn","Joseph Biden"
"3307","2020-10-07","lose","Joseph Biden"
"3308","2020-10-07","increase","Joseph Biden"
"3309","2020-10-07","endorsement","Joseph Biden"
"3310","2020-10-07","criticize","Joseph Biden"
"3311","2020-10-07","happen","Joseph Biden"
"3312","2020-10-07","try","Joseph Biden"
"3313","2020-10-06","face","Joseph Biden"
"3314","2020-10-06","deliver","Joseph Biden"
"3315","2020-10-06","promise","Joseph Biden"
"3316","2020-10-06","endorsement","Joseph Biden"
"3317","2020-10-06","know","Joseph Biden"
"3318","2020-10-06","vow","Joseph Biden"
"3319","2020-10-06","assure","Joseph Biden"
"3320","2020-10-06","offer","Joseph Biden"
"3321","2020-10-06","embrace","Joseph Biden"
"3322","2020-10-06","need","Joseph Biden"
"3323","2020-10-06","have","Joseph Biden"
"3324","2020-10-06","lean","Joseph Biden"
"3325","2020-10-02","vote","Joseph Biden"
"3326","2020-10-02","go","Joseph Biden"
"3327","2020-10-02","wan","Joseph Biden"
"3328","2020-10-02","position","Joseph Biden"
"3329","2020-10-02","true","Joseph Biden"
"3330","2020-10-02","States","Joseph Biden"
"3331","2020-10-02","dynamic","Joseph Biden"
"3332","2020-10-02","faith","Joseph Biden"
"3333","2020-10-02","right","Joseph Biden"
"3334","2020-10-02","conviction","Joseph Biden"
"3335","2020-10-02","what","Joseph Biden"
"3336","2020-10-02","fact","Joseph Biden"
"3337","2020-10-02","people","Joseph Biden"
"3338","2020-10-02","run","Joseph Biden"
"3339","2020-10-02","be","Joseph Biden"
"3340","2020-10-02","progress","Joseph Biden"
"3341","2020-10-02","pull","Joseph Biden"
"3342","2020-10-02","more","Joseph Biden"
"3343","2020-10-02","look","Joseph Biden"
"3344","2020-10-02","think","Joseph Biden"
"3345","2020-10-02","think","Joseph Biden"
"3346","2020-10-02","think","Joseph Biden"
"3347","2020-10-02","work","Joseph Biden"
"3348","2020-10-02","try","Joseph Biden"
"3349","2020-10-02","smart","Joseph Biden"
"3350","2020-10-02","go","Joseph Biden"
"3351","2020-10-02","wan","Joseph Biden"
"3352","2020-10-02","position","Joseph Biden"
"3353","2020-10-02","true","Joseph Biden"
"3354","2020-10-02","States","Joseph Biden"
"3355","2020-10-02","dynamic","Joseph Biden"
"3356","2020-10-02","faith","Joseph Biden"
"3357","2020-10-02","right","Joseph Biden"
"3358","2020-10-02","conviction","Joseph Biden"
"3359","2020-10-02","what","Joseph Biden"
"3360","2020-10-02","fact","Joseph Biden"
"3361","2020-10-02","people","Joseph Biden"
"3362","2020-10-02","run","Joseph Biden"
"3363","2020-10-02","be","Joseph Biden"
"3364","2020-10-02","progress","Joseph Biden"
"3365","2020-10-02","pull","Joseph Biden"
"3366","2020-10-02","more","Joseph Biden"
"3367","2020-10-02","look","Joseph Biden"
"3368","2020-10-02","think","Joseph Biden"
"3369","2020-10-02","think","Joseph Biden"
"3370","2020-10-02","think","Joseph Biden"
"3371","2020-10-02","work","Joseph Biden"
"3372","2020-10-02","try","Joseph Biden"
"3373","2020-10-02","smart","Joseph Biden"
"3374","2020-10-02","President","Joseph Biden"
"3375","2020-10-01","suggest","Joseph Biden"
"3376","2020-10-01","high","Joseph Biden"
"3377","2020-10-01","cancel","Joseph Biden"
"3378","2020-10-01","column","Joseph Biden"
"3379","2020-10-01","paint","Joseph Biden"
"3380","2020-10-01","’d","Joseph Biden"
"3381","2020-09-30","afraid","Joseph Biden"
"3382","2020-09-30","turn","Joseph Biden"
"3383","2020-09-30","apply","Joseph Biden"
"3384","2020-09-30","contrast","Joseph Biden"
"3385","2020-09-30","insult","Joseph Biden"
"3386","2020-09-30","mask","Joseph Biden"
"3387","2020-09-30","mask","Joseph Biden"
"3388","2020-09-30","require","Joseph Biden"
"3389","2020-09-25","what","Joseph Biden"
"3390","2020-09-25","lock","Joseph Biden"
"3391","2020-11-02","see","Joseph Biden"
"3392","2020-11-02","administration","Joseph Biden"
"3393","2020-11-02","be","Joseph Biden"
"3394","2020-11-02","administration","Joseph Biden"
"3395","2020-11-02","be","Joseph Biden"
"3396","2020-10-30","heart","Joseph Biden"
"3397","2020-10-30","feel","Joseph Biden"
"3398","2020-10-30","wrong","Joseph Biden"
"3399","2020-10-30","send","Joseph Biden"
"3400","2020-10-30","think","Joseph Biden"
"3401","2020-10-30","have","Joseph Biden"
"3402","2020-10-30","swing","Joseph Biden"
"3403","2020-10-30","feel","Joseph Biden"
"3404","2020-10-30","wrong","Joseph Biden"
"3405","2020-10-30","send","Joseph Biden"
"3406","2020-10-30","think","Joseph Biden"
"3407","2020-10-30","have","Joseph Biden"
"3408","2020-10-30","swing","Joseph Biden"
"3409","2020-10-29","warn","Joseph Biden"
"3410","2020-10-25","prefer","Joseph Biden"
"3411","2020-10-31","or","Joseph Biden"
"3412","2020-10-31","broadband","Joseph Biden"
"3413","2020-10-31","closure","Joseph Biden"
"3414","2020-10-29","hardly","Joseph Biden"
"3415","2020-10-28","and","Joseph Biden"
"3416","2020-10-26","in","Joseph Biden"
"3417","2020-10-26","some","Joseph Biden"
"3418","2020-10-26","kind","Joseph Biden"
"3419","2020-10-26",",","Joseph Biden"
"3420","2020-10-26","son","Joseph Biden"
"3421","2020-10-26","in","Joseph Biden"
"3422","2020-10-26","the","Joseph Biden"
"3423","2020-10-26","someone","Joseph Biden"
"3424","2020-10-26","and","Joseph Biden"
"3425","2020-10-26","he","Joseph Biden"
"3426","2020-10-26","in","Joseph Biden"
"3427","2020-10-26","some","Joseph Biden"
"3428","2020-10-26","kind","Joseph Biden"
"3429","2020-10-26",",","Joseph Biden"
"3430","2020-10-26","son","Joseph Biden"
"3431","2020-10-26","in","Joseph Biden"
"3432","2020-10-26","the","Joseph Biden"
"3433","2020-10-26","someone","Joseph Biden"
"3434","2020-10-26","and","Joseph Biden"
"3435","2020-10-26","he","Joseph Biden"
"3436","2020-10-23","which","Joseph Biden"
"3437","2020-10-23","be","Joseph Biden"
"3438","2020-10-23","the","Joseph Biden"
"3439","2020-10-23","eager","Joseph Biden"
"3440","2020-10-23","way","Joseph Biden"
"3441","2020-10-23","and","Joseph Biden"
"3442","2020-10-23","who","Joseph Biden"
"3443","2020-10-23","get","Joseph Biden"
"3444","2020-10-23","which","Joseph Biden"
"3445","2020-10-23","be","Joseph Biden"
"3446","2020-10-23","the","Joseph Biden"
"3447","2020-10-23","eager","Joseph Biden"
"3448","2020-10-23","way","Joseph Biden"
"3449","2020-10-23","and","Joseph Biden"
"3450","2020-10-23","who","Joseph Biden"
"3451","2020-10-23","get","Joseph Biden"
"3452","2020-10-23","and","Joseph Biden"
"3453","2020-10-23","who","Joseph Biden"
"3454","2020-10-23","average","Joseph Biden"
"3455","2020-10-23","nor","Joseph Biden"
"3456","2020-10-21","or","Joseph Biden"
"3457","2020-10-21","the","Joseph Biden"
"3458","2020-10-20","million","Joseph Biden"
"3459","2020-10-20","Trump","Joseph Biden"
"3460","2020-10-20","and","Joseph Biden"
"3461","2020-10-20","he","Joseph Biden"
"3462","2020-10-20","son","Joseph Biden"
"3463","2020-10-02","partially","Joseph Biden"
"3464","2020-10-02","out","Joseph Biden"
"3465","2020-10-02","of","Joseph Biden"
"3466","2020-10-02","partially","Joseph Biden"
"3467","2020-10-02","out","Joseph Biden"
"3468","2020-10-02","of","Joseph Biden"
"3469","2020-10-02","the","Joseph Biden"
"3470","2020-10-02","capacity","Joseph Biden"
"3471","2020-10-02","partially","Joseph Biden"
"3472","2020-10-02","out","Joseph Biden"
"3473","2020-10-02","of","Joseph Biden"
"3474","2020-10-02","partially","Joseph Biden"
"3475","2020-10-02","out","Joseph Biden"
"3476","2020-10-02","of","Joseph Biden"
"3477","2020-10-02","the","Joseph Biden"
"3478","2020-10-02","capacity","Joseph Biden"
"3479","2020-09-30","on","Joseph Biden"
"3480","2020-09-30","the","Joseph Biden"
"3481","2020-09-30","other","Joseph Biden"
"3482","2020-09-30","-","Joseph Biden"
"3483","2020-09-30","wear","Joseph Biden"
"3484","2020-11-02","and","Joseph Biden"
"3485","2020-11-02","and","Joseph Biden"
"3486","2020-10-30","and","Joseph Biden"
"3487","2020-10-30","and","Joseph Biden"
"3488","2020-10-30","a","Joseph Biden"
"3489","2020-10-30","Supreme","Joseph Biden"
"3490","2020-10-30","let","Joseph Biden"
"3491","2020-10-30","and","Joseph Biden"
"3492","2020-10-30","a","Joseph Biden"
"3493","2020-10-30","Supreme","Joseph Biden"
"3494","2020-10-30","let","Joseph Biden"
"3495","2020-10-31","of","Donald Trump"
"3496","2020-10-31","Donald","Donald Trump"
"3497","2020-10-31","ally","Donald Trump"
"3498","2020-10-31","'s","Donald Trump"
"3499","2020-10-31","or","Donald Trump"
"3500","2020-10-30","'s","Donald Trump"
"3501","2020-10-30","'s","Donald Trump"
"3502","2020-10-30","'s","Donald Trump"
"3503","2020-10-30","""","Donald Trump"
"3504","2020-10-30","'s","Donald Trump"
"3505","2020-10-30","Donald","Donald Trump"
"3506","2020-10-30","'s","Donald Trump"
"3507","2020-10-29","at","Donald Trump"
"3508","2020-10-29","the","Donald Trump"
"3509","2020-10-29","way","Donald Trump"
"3510","2020-10-29","'s","Donald Trump"
"3511","2020-10-29","'s","Donald Trump"
"3512","2020-10-29","legacy","Donald Trump"
"3513","2020-10-29",",","Donald Trump"
"3514","2020-10-29","suspect","Donald Trump"
"3515","2020-10-29","come","Donald Trump"
"3516","2020-10-29",".","Donald Trump"
"3517","2020-10-28","'s","Donald Trump"
"3518","2020-10-28","'s","Donald Trump"
"3519","2020-10-28","about","Donald Trump"
"3520","2020-10-28","'s","Donald Trump"
"3521","2020-10-28","'s","Donald Trump"
"3522","2020-10-28","for","Donald Trump"
"3523","2020-10-27","a","Donald Trump"
